[METADATA]
Name: brd14051
Dimension: 14051

[TSP_DATA_INFO]
Type: TSP, Traveling salesman problem (TSP) 
11890: (6363, 8054)
11891: (6364, 5081)
11892: (6365, 3099)
11893: (6365, 3150)
11894: (6365, 3565)
11895: (6367, 3417)
11896: (6367, 3581)
11897: (6368, 2766)
11898: (6368, 4685)
11899: (6368, 4727)
11900: (6369, 3120)
11901: (6369, 3764)
11902: (6369, 5657)
11903: (6370, 2990)
11904: (6370, 3522)
11905: (6370, 3721)
11906: (6370, 3784)
11907: (6370, 5716)
11908: (6370, 5821)
11909: (6370, 8906)
11910: (6371, 4663)
11911: (6372, 4214)
11912: (6372, 4530)
11913: (6374, 2980)
11914: (6374, 4446)
11915: (6374, 7877)
11916: (6375, 2778)
11917: (6375, 4758)
11918: (6375, 7817)
11919: (6375, 7967)
11920: (6375, 8672)
11921: (6376, 3918)
11922: (6377, 3842)
11923: (6378, 3077)
11924: (6378, 3438)
11925: (6378, 4983)
11926: (6378, 8657)
11927: (6378, 8858)
11928: (6379, 5328)
11929: (6379, 8018)
11930: (6381, 3695)
11931: (6381, 4264)
11932: (6381, 7814)
11933: (6383, 4774)
11934: (6383, 4876)
11935: (6384, 3961)
11936: (6384, 5211)
11937: (6384, 5418)
11938: (6384, 8746)
11939: (6385, 5578)
11940: (6386, 3549)
11941: (6386, 3998)
11942: (6387, 4941)
11943: (6387, 8712)
11944: (6387, 8819)
11945: (6390, 3646)
11946: (6390, 5033)
11947: (6390, 7785)
11948: (6391, 5662)
11949: (6392, 5596)
11950: (6392, 10353)
11951: (6393, 4830)
11952: (6393, 8783)
11953: (6395, 2842)
11954: (6397, 3275)
11955: (6397, 5047)
11956: (6398, 3230)
11957: (6398, 4450)
11958: (6399, 3469)
11959: (6399, 4054)
11960: (6399, 4238)
11961: (6400, 3869)
11962: (6400, 5689)
11963: (6401, 2978)
11964: (6401, 5473)
11965: (6402, 5140)
11966: (6403, 5766)
11967: (6404, 4481)
11968: (6404, 5325)
11969: (6404, 8849)
11970: (6405, 3588)
11971: (6405, 4987)
11972: (6406, 4592)
11973: (6406, 4710)
11974: (6408, 8690)
11975: (6409, 5616)
11976: (6411, 3361)
11977: (6411, 3801)
11978: (6411, 5655)
11979: (6412, 3942)
11980: (6413, 4169)
11981: (6413, 4418)
11982: (6414, 5228)
11983: (6415, 5114)
11984: (6416, 4223)
11985: (6418, 3285)
11986: (6418, 3518)
11987: (6418, 4779)
11988: (6419, 3007)
11989: (6419, 4919)
11990: (6419, 5644)
11991: (6420, 4663)
11992: (6420, 4757)
11993: (6421, 2965)
11994: (6421, 3179)
11995: (6421, 8892)
11996: (6422, 5719)
11997: (6423, 3978)
11998: (6424, 3133)
11999: (6424, 10338)
12000: (6425, 2820)
12001: (6425, 8655)
12002: (6426, 4613)
12003: (6426, 8730)
12004: (6427, 3751)
12005: (6427, 4857)
12006: (6427, 5075)
12007: (6428, 4118)
12008: (6428, 5133)
12009: (6428, 5548)
12010: (6429, 4251)
12011: (6429, 4557)
12012: (6430, 3039)
12013: (6430, 3717)
12014: (6431, 4001)
12015: (6431, 5196)
12016: (6431, 10411)
12017: (6432, 3203)
12018: (6432, 3305)
12019: (6432, 3666)
12020: (6432, 4960)
12021: (6432, 5514)
12022: (6433, 3402)
12023: (6434, 3121)
12024: (6434, 3260)
12025: (6435, 4044)
12026: (6436, 3228)
12027: (6436, 5439)
12028: (6436, 8800)
12029: (6436, 8844)
12030: (6437, 3856)
12031: (6437, 4356)
12032: (6437, 5607)
12033: (6437, 10375)
12034: (6438, 3903)
12035: (6439, 5058)
12036: (6440, 3090)
12037: (6440, 4323)
12038: (6440, 4820)
12039: (6442, 2948)
12040: (6443, 5303)
12041: (6443, 5655)
12042: (6444, 3059)
12043: (6445, 4407)
12044: (6446, 3744)
12045: (6446, 5000)
12046: (6447, 5725)
12047: (6448, 4092)
12048: (6448, 4216)
12049: (6448, 5175)
12050: (6448, 8704)
12051: (6449, 4951)
12052: (6449, 5780)
12053: (6452, 2845)
12054: (6454, 3129)
12055: (6456, 4985)
12056: (6457, 3413)
12057: (6457, 4170)
12058: (6457, 8891)
12059: (6458, 3171)
12060: (6459, 3631)
12061: (6459, 5374)
12062: (6461, 3146)
12063: (6461, 5182)
12064: (6461, 8741)
12065: (6462, 2597)
12066: (6462, 3931)
12067: (6462, 5489)
12068: (6463, 3612)
12069: (6463, 4747)
12070: (6464, 3686)
12071: (6465, 4359)
12072: (6466, 4059)
12073: (6466, 5021)
12074: (6466, 5531)
12075: (6467, 4864)
12076: (6467, 5058)
12077: (6467, 5709)
12078: (6468, 4498)
12079: (6468, 8639)
12080: (6469, 3799)
12081: (6469, 4901)
12082: (6469, 5731)
12083: (6470, 4146)
12084: (6470, 4656)
12085: (6470, 8859)
12086: (6471, 2698)
12087: (6471, 3070)
12088: (6471, 3299)
12089: (6471, 3344)
12090: (6471, 3382)
12091: (6471, 3572)
12092: (6471, 8834)
12093: (6472, 3187)
12094: (6472, 3470)
12095: (6473, 3450)
12096: (6474, 2879)
12097: (6474, 4626)
12098: (6474, 5087)
12099: (6475, 3506)
12100: (6475, 4536)
12101: (6475, 10317)
12102: (6476, 5566)
12103: (6477, 3871)
12104: (6477, 4271)
12105: (6478, 5648)
12106: (6482, 5148)
12107: (6482, 5706)
12108: (6483, 3957)
12109: (6483, 4005)
12110: (6483, 4458)
12111: (6483, 4950)
12112: (6483, 5092)
12113: (6483, 5586)
12114: (6484, 3684)
12115: (6484, 5262)
12116: (6485, 3252)
12117: (6485, 4700)
12118: (6486, 4969)
12119: (6486, 5415)
12120: (6487, 4869)
12121: (6488, 3418)
12122: (6489, 3549)
12123: (6490, 3158)
12124: (6490, 3741)
12125: (6490, 8687)
12126: (6490, 8803)
12127: (6491, 2906)
12128: (6491, 4977)
12129: (6492, 4212)
12130: (6492, 5031)
12131: (6494, 4556)
12132: (6494, 4588)
12133: (6494, 4681)
12134: (6494, 5004)
12135: (6495, 5050)
12136: (6496, 2835)
12137: (6496, 3745)
12138: (6497, 4253)
12139: (6497, 4325)
12140: (6497, 8651)
12141: (6498, 2575)
12142: (6499, 5348)
12143: (6499, 5379)
12144: (6500, 3202)
12145: (6500, 4176)
12146: (6500, 4378)
12147: (6501, 4956)
12148: (6502, 3360)
12149: (6504, 3125)
12150: (6507, 2956)
12151: (6507, 3275)
12152: (6507, 4793)
12153: (6508, 3317)
12154: (6508, 3832)
12155: (6509, 4018)
12156: (6509, 5586)
12157: (6510, 3930)
12158: (6510, 4421)
12159: (6510, 5025)
12160: (6510, 8855)
12161: (6511, 3779)
12162: (6511, 4625)
12163: (6512, 5767)
12164: (6513, 3039)
12165: (6514, 4524)
12166: (6514, 5060)
12167: (6516, 3607)
12168: (6518, 3008)
12169: (6518, 3253)
12170: (6518, 3501)
12171: (6518, 3524)
12172: (6518, 3674)
12173: (6519, 2810)
12174: (6520, 4150)
12175: (6520, 8772)
12176: (6521, 3561)
12177: (6522, 3628)
12178: (6522, 4566)
12179: (6522, 5189)
12180: (6522, 5441)
12181: (6524, 2751)
12182: (6524, 4009)
12183: (6524, 5128)
12184: (6525, 2595)
12185: (6525, 5074)
12186: (6525, 5653)
12187: (6528, 5631)
12188: (6530, 3649)
12189: (6530, 4954)
12190: (6531, 3723)
12191: (6532, 4089)
12192: (6532, 5520)
12193: (6533, 3441)
12194: (6533, 8644)
12195: (6535, 4314)
12196: (6537, 4500)
12197: (6537, 4998)
12198: (6537, 5085)
12199: (6538, 5713)
12200: (6539, 2808)
12201: (6539, 4974)
12202: (6540, 5303)
12203: (6542, 3829)
12204: (6542, 4185)
12205: (6543, 4374)
12206: (6543, 4624)
12207: (6543, 4912)
12208: (6544, 4652)
12209: (6544, 5109)
12210: (6544, 8816)
12211: (6545, 5052)
12212: (6546, 3553)
12213: (6547, 3352)
12214: (6550, 3890)
12215: (6550, 4069)
12216: (6551, 3948)
12217: (6551, 5592)
12218: (6552, 4440)
12219: (6553, 2730)
12220: (6553, 3259)
12221: (6554, 3465)
12222: (6554, 3982)
12223: (6554, 5571)
12224: (6555, 2961)
12225: (6555, 3300)
12226: (6555, 3399)
12227: (6555, 4309)
12228: (6555, 5345)
12229: (6556, 3208)
12230: (6556, 8738)
12231: (6558, 3174)
12232: (6558, 4346)
12233: (6558, 4685)
12234: (6558, 4954)
12235: (6559, 2862)
12236: (6559, 5255)
12237: (6559, 5586)
12238: (6560, 3240)
12239: (6561, 3749)
12240: (6561, 8643)
12241: (6562, 4534)
12242: (6562, 4891)
12243: (6563, 3162)
12244: (6563, 4175)
12245: (6565, 5084)
12246: (6565, 5637)
12247: (6565, 8697)
12248: (6566, 5040)
12249: (6566, 5135)
12250: (6567, 5610)
12251: (6572, 3704)
12252: (6572, 3917)
12253: (6573, 3123)
12254: (6573, 3383)
12255: (6574, 3271)
12256: (6574, 3426)
12257: (6574, 3693)
12258: (6574, 5161)
12259: (6574, 5602)
12260: (6574, 5680)
12261: (6575, 3084)
12262: (6575, 5208)
12263: (6575, 5406)
12264: (6576, 2702)
12265: (6576, 4686)
12266: (6577, 4211)
12267: (6578, 4744)
12268: (6579, 4097)
12269: (6579, 4936)
12270: (6580, 3548)
12271: (6580, 8797)
12272: (6583, 2617)
12273: (6585, 3945)
12274: (6585, 4118)
12275: (6585, 4358)
12276: (6585, 4468)
12277: (6585, 8642)
12278: (6586, 3366)
12279: (6586, 3577)
12280: (6586, 4155)
12281: (6587, 5453)
12282: (6587, 5639)
12283: (6588, 3314)
12284: (6588, 3865)
12285: (6588, 4007)
12286: (6588, 5399)
12287: (6590, 4760)
12288: (6590, 4828)
12289: (6591, 4608)
12290: (6592, 3660)
12291: (6593, 4656)
12292: (6593, 4816)
12293: (6596, 2658)
12294: (6596, 5303)
12295: (6597, 2933)
12296: (6597, 2970)
12297: (6598, 4503)
12298: (6598, 5194)
12299: (6599, 3602)
12300: (6600, 4175)
12301: (6600, 4236)
12302: (6601, 3268)
12303: (6601, 5275)
12304: (6602, 3001)
12305: (6602, 3451)
12306: (6602, 3629)
12307: (6602, 4267)
12308: (6602, 5926)
12309: (6603, 5209)
12310: (6604, 3511)
12311: (6604, 5412)
12312: (6605, 3412)
12313: (6605, 3497)
12314: (6605, 5500)
12315: (6606, 3825)
12316: (6607, 2692)
12317: (6607, 3315)
12318: (6607, 3994)
12319: (6607, 4012)
12320: (6607, 4709)
12321: (6608, 3102)
12322: (6608, 5544)
12323: (6609, 5560)
12324: (6611, 2748)
12325: (6611, 4984)
12326: (6611, 5729)
12327: (6611, 8822)
12328: (6612, 2865)
12329: (6612, 3901)
12330: (6613, 3730)
12331: (6613, 8704)
12332: (6614, 3039)
12333: (6614, 3363)
12334: (6614, 4201)
12335: (6614, 4438)
12336: (6617, 4234)
12337: (6617, 4288)
12338: (6618, 2925)
12339: (6621, 4391)
12340: (6621, 4831)
12341: (6622, 4842)
12342: (6622, 5751)
12343: (6623, 2956)
12344: (6623, 3177)
12345: (6623, 4944)
12346: (6623, 5009)
12347: (6624, 4311)
12348: (6625, 3076)
12349: (6626, 3787)
12350: (6626, 5619)
12351: (6626, 5876)
12352: (6628, 3629)
12353: (6628, 4573)
12354: (6628, 4687)
12355: (6628, 4994)
12356: (6628, 5074)
12357: (6628, 5186)
12358: (6629, 4115)
12359: (6630, 3218)
12360: (6630, 3528)
12361: (6630, 5147)
12362: (6631, 3150)
12363: (6631, 3919)
12364: (6632, 3855)
12365: (6632, 4249)
12366: (6632, 8806)
12367: (6633, 5728)
12368: (6635, 2883)
12369: (6635, 4069)
12370: (6638, 3252)
12371: (6640, 2838)
12372: (6640, 4055)
12373: (6641, 3336)
12374: (6641, 3934)
12375: (6642, 4138)
12376: (6643, 5789)
12377: (6644, 4518)
12378: (6645, 2732)
12379: (6645, 5336)
12380: (6646, 3218)
12381: (6647, 2873)
12382: (6648, 3974)
12383: (6649, 2957)
12384: (6649, 5811)
12385: (6650, 4863)
12386: (6650, 5378)
12387: (6651, 8775)
12388: (6652, 2821)
12389: (6652, 5105)
12390: (6653, 3593)
12391: (6653, 3889)
12392: (6654, 3222)
12393: (6656, 3550)
12394: (6656, 3736)
12395: (6657, 4337)
12396: (6657, 5674)
12397: (6658, 3516)
12398: (6659, 4807)
12399: (6659, 5544)
12400: (6660, 4169)
12401: (6660, 4462)
12402: (6661, 5493)
12403: (6662, 3699)
12404: (6662, 4027)
12405: (6663, 4625)
12406: (6665, 2888)
12407: (6667, 3614)
12408: (6670, 5841)
12409: (6671, 2987)
12410: (6671, 3806)
12411: (6673, 3265)
12412: (6673, 4220)
12413: (6673, 4796)
12414: (6674, 5029)
12415: (6675, 2846)
12416: (6675, 4727)
12417: (6675, 5630)
12418: (6677, 2775)
12419: (6677, 5278)
12420: (6677, 5891)
12421: (6678, 3167)
12422: (6678, 3421)
12423: (6678, 3859)
12424: (6679, 3506)
12425: (6679, 4879)
12426: (6681, 5707)
12427: (6682, 3482)
12428: (6683, 3942)
12429: (6683, 4690)
12430: (6683, 4996)
12431: (6684, 3265)
12432: (6684, 3382)
12433: (6684, 3813)
12434: (6684, 4078)
12435: (6684, 4285)
12436: (6684, 5152)
12437: (6684, 5448)
12438: (6685, 4197)
12439: (6686, 5237)
12440: (6687, 3125)
12441: (6687, 3452)
12442: (6687, 5754)
12443: (6689, 3579)
12444: (6690, 4961)
12445: (6692, 5853)
12446: (6693, 4659)
12447: (6694, 3382)
12448: (6694, 4918)
12449: (6694, 5069)
12450: (6695, 5948)
12451: (6696, 4516)
12452: (6696, 4863)
12453: (6697, 3183)
12454: (6697, 3634)
12455: (6697, 3775)
12456: (6699, 5520)
12457: (6700, 3884)
12458: (6700, 5687)
12459: (6700, 8769)
12460: (6701, 4803)
12461: (6703, 4095)
12462: (6704, 2563)
12463: (6704, 3083)
12464: (6704, 3312)
12465: (6704, 4128)
12466: (6704, 4590)
12467: (6704, 5600)
12468: (6705, 3657)
12469: (6706, 3482)
12470: (6706, 3981)
12471: (6706, 4155)
12472: (6707, 3553)
12473: (6707, 5689)
12474: (6708, 3716)
12475: (6708, 4049)
12476: (6708, 4251)
12477: (6710, 2881)
12478: (6710, 3340)
12479: (6710, 4383)
12480: (6710, 4725)
12481: (6712, 4643)
12482: (6712, 5436)
12483: (6713, 3124)
12484: (6714, 3034)
12485: (6714, 5881)
12486: (6716, 3407)
12487: (6718, 2633)
12488: (6718, 5497)
12489: (6719, 2651)
12490: (6719, 4483)
12491: (6720, 4348)
12492: (6720, 5807)
12493: (6721, 3147)
12494: (6721, 4867)
12495: (6721, 8790)
12496: (6722, 2989)
12497: (6722, 4210)
12498: (6723, 4440)
12499: (6723, 5390)
12500: (6724, 3827)
12501: (6724, 5070)
12502: (6725, 4022)
12503: (6725, 5344)
12504: (6726, 3526)
12505: (6727, 3375)
12506: (6727, 5108)
12507: (6727, 5780)
12508: (6728, 2825)
12509: (6728, 3967)
12510: (6729, 3257)
12511: (6729, 3693)
12512: (6730, 2906)
12513: (6730, 3186)
12514: (6730, 4288)
12515: (6731, 4657)
12516: (6733, 4850)
12517: (6736, 5155)
12518: (6737, 3775)
12519: (6737, 4142)
12520: (6738, 3419)
12521: (6739, 2930)
12522: (6739, 3437)
12523: (6739, 3559)
12524: (6739, 4082)
12525: (6739, 4979)
12526: (6739, 5262)
12527: (6740, 2728)
12528: (6740, 2804)
12529: (6740, 4822)
12530: (6741, 3610)
12531: (6741, 3663)
12532: (6742, 5851)
12533: (6743, 4215)
12534: (6743, 5057)
12535: (6744, 3080)
12536: (6744, 4298)
12537: (6745, 3181)
12538: (6745, 3734)
12539: (6746, 3352)
12540: (6746, 3522)
12541: (6746, 4577)
12542: (6746, 5237)
12543: (6747, 4052)
12544: (6749, 4793)
12545: (6751, 2878)
12546: (6752, 3922)
12547: (6753, 4916)
12548: (6753, 5738)
12549: (6755, 3470)
12550: (6755, 4242)
12551: (6756, 5199)
12552: (6756, 5534)
12553: (6757, 3845)
12554: (6757, 5634)
12555: (6758, 3149)
12556: (6758, 3335)
12557: (6758, 4622)
12558: (6758, 5288)
12559: (6758, 5449)
12560: (6759, 4515)
12561: (6761, 4701)
12562: (6761, 5710)
12563: (6762, 3458)
12564: (6762, 4865)
12565: (6763, 3322)
12566: (6763, 3401)
12567: (6763, 4346)
12568: (6766, 4081)
12569: (6767, 3585)
12570: (6769, 5314)
12571: (6770, 3544)
12572: (6771, 3264)
12573: (6771, 3978)
12574: (6771, 4408)
12575: (6771, 4606)
12576: (6771, 5488)
12577: (6772, 4102)
12578: (6772, 4171)
12579: (6773, 2760)
12580: (6773, 4667)
12581: (6778, 2805)
12582: (6778, 3471)
12583: (6778, 3756)
12584: (6778, 5107)
12585: (6782, 2910)
12586: (6782, 5025)
12587: (6783, 3938)
12588: (6783, 4070)
12589: (6783, 4486)
12590: (6784, 4038)
12591: (6786, 4703)
12592: (6787, 5827)
12593: (6788, 3610)
12594: (6788, 3670)
12595: (6789, 4950)
12596: (6790, 4605)
12597: (6790, 5592)
12598: (6792, 3383)
12599: (6792, 3887)
12600: (6792, 4847)
12601: (6793, 3199)
12602: (6793, 5429)
12603: (6794, 4376)
12604: (6795, 3819)
12605: (6795, 4554)
12606: (6797, 3027)
12607: (6797, 3364)
12608: (6797, 4761)
12609: (6797, 5333)
12610: (6799, 4795)
12611: (6799, 5395)
12612: (6800, 3303)
12613: (6801, 5291)
12614: (6801, 5339)
12615: (6802, 4223)
12616: (6802, 5314)
12617: (6804, 3355)
12618: (6804, 4141)
12619: (6805, 4085)
12620: (6805, 4920)
12621: (6807, 2996)
12622: (6807, 3321)
12623: (6807, 3478)
12624: (6807, 3980)
12625: (6808, 3091)
12626: (6808, 4103)
12627: (6808, 4339)
12628: (6808, 5514)
12629: (6808, 5561)
12630: (6809, 3302)
12631: (6809, 3395)
12632: (6810, 2861)
12633: (6810, 2876)
12634: (6813, 4267)
12635: (6814, 3746)
12636: (6814, 3871)
12637: (6814, 4981)
12638: (6815, 3943)
12639: (6816, 5374)
12640: (6817, 3137)
12641: (6817, 3920)
12642: (6817, 4235)
12643: (6819, 3673)
12644: (6819, 4859)
12645: (6820, 3933)
12646: (6821, 4657)
12647: (6822, 3593)
12648: (6822, 5300)
12649: (6822, 5666)
12650: (6823, 3551)
12651: (6823, 4693)
12652: (6823, 4962)
12653: (6823, 5221)
12654: (6827, 3643)
12655: (6827, 5489)
12656: (6828, 4049)
12657: (6829, 2749)
12658: (6830, 3351)
12659: (6830, 3404)
12660: (6830, 4314)
12661: (6831, 3511)
12662: (6831, 5555)
12663: (6832, 3369)
12664: (6832, 5585)
12665: (6834, 2698)
12666: (6834, 3176)
12667: (6834, 4918)
12668: (6835, 3291)
12669: (6836, 3436)
12670: (6836, 3986)
12671: (6836, 4429)
12672: (6836, 5143)
12673: (6837, 4089)
12674: (6839, 4366)
12675: (6839, 5444)
12676: (6840, 5268)
12677: (6841, 2907)
12678: (6841, 4502)
12679: (6841, 4853)
12680: (6842, 3314)
12681: (6842, 5000)
12682: (6842, 5568)
12683: (6843, 3294)
12684: (6843, 3626)
12685: (6844, 3385)
12686: (6844, 4778)
12687: (6844, 5128)
12688: (6845, 5828)
12689: (6846, 3284)
12690: (6846, 3528)
12691: (6847, 3054)
12692: (6848, 3731)
12693: (6848, 5787)
12694: (6849, 3574)
12695: (6849, 3746)
12696: (6849, 5519)
12697: (6850, 3778)
12698: (6850, 4549)
12699: (6850, 5349)
12700: (6850, 5641)
12701: (6851, 3329)
12702: (6851, 3900)
12703: (6852, 4298)
12704: (6854, 3708)
12705: (6854, 5025)
12706: (6855, 3213)
12707: (6856, 3029)
12708: (6856, 3286)
12709: (6856, 3417)
12710: (6856, 4815)
12711: (6857, 2985)
12712: (6857, 3322)
12713: (6857, 3329)
12714: (6857, 5422)
12715: (6857, 5483)
12716: (6858, 3346)
12717: (6858, 3367)
12718: (6859, 5204)
12719: (6861, 4858)
12720: (6862, 4650)
12721: (6863, 4040)
12722: (6864, 3312)
12723: (6864, 3601)
12724: (6864, 4684)
12725: (6865, 3289)
12726: (6865, 5085)
12727: (6865, 5533)
12728: (6866, 3138)
12729: (6867, 3659)
12730: (6867, 4390)
12731: (6868, 5732)
12732: (6869, 5680)
12733: (6871, 3066)
12734: (6871, 5309)
12735: (6872, 5153)
12736: (6873, 3249)
12737: (6873, 4887)
12738: (6873, 5393)
12739: (6874, 3105)
12740: (6876, 3192)
12741: (6879, 4238)
12742: (6879, 4592)
12743: (6880, 3415)
12744: (6880, 4626)
12745: (6880, 5822)
12746: (6881, 5603)
12747: (6882, 3235)
12748: (6883, 3392)
12749: (6884, 3299)
12750: (6884, 3324)
12751: (6885, 3316)
12752: (6885, 3325)
12753: (6885, 3414)
12754: (6885, 3428)
12755: (6888, 3343)
12756: (6888, 3366)
12757: (6888, 4903)
12758: (6889, 3871)
12759: (6889, 5242)
12760: (6890, 4713)
12761: (6892, 3541)
12762: (6892, 4001)
12763: (6892, 4341)
12764: (6894, 3717)
12765: (6895, 3353)
12766: (6895, 5636)
12767: (6896, 3337)
12768: (6896, 3581)
12769: (6896, 3891)
12770: (6897, 3259)
12771: (6897, 4511)
12772: (6898, 5073)
12773: (6899, 5294)
12774: (6899, 5521)
12775: (6900, 3473)
12776: (6901, 3395)
12777: (6902, 3306)
12778: (6902, 3416)
12779: (6903, 3429)
12780: (6903, 4113)
12781: (6903, 4891)
12782: (6903, 4978)
12783: (6903, 5842)
12784: (6905, 2711)
12785: (6905, 3498)
12786: (6906, 3422)
12787: (6907, 4662)
12788: (6908, 4163)
12789: (6911, 2895)
12790: (6911, 3350)
12791: (6911, 4062)
12792: (6911, 5316)
12793: (6912, 3343)
12794: (6913, 3292)
12795: (6913, 4191)
12796: (6913, 4486)
12797: (6914, 3343)
12798: (6914, 3345)
12799: (6914, 3364)
12800: (6914, 3396)
12801: (6914, 3410)
12802: (6914, 3806)
12803: (6914, 4395)
12804: (6914, 4567)
12805: (6914, 5163)
12806: (6915, 4763)
12807: (6915, 5470)
12808: (6917, 4428)
12809: (6917, 5812)
12810: (6919, 2922)
12811: (6919, 3357)
12812: (6919, 3369)
12813: (6921, 3323)
12814: (6922, 3327)
12815: (6922, 3951)
12816: (6922, 4252)
12817: (6923, 5659)
12818: (6924, 3127)
12819: (6924, 3753)
12820: (6924, 4047)
12821: (6925, 5577)
12822: (6926, 4299)
12823: (6926, 5428)
12824: (6927, 3669)
12825: (6927, 5382)
12826: (6928, 5783)
12827: (6929, 2968)
12828: (6929, 3548)
12829: (6930, 3312)
12830: (6932, 5231)
12831: (6933, 2840)
12832: (6934, 2816)
12833: (6934, 2909)
12834: (6936, 3072)
12835: (6936, 3222)
12836: (6936, 3331)
12837: (6936, 3466)
12838: (6936, 5835)
12839: (6937, 3028)
12840: (6937, 3640)
12841: (6938, 3861)
12842: (6938, 5684)
12843: (6939, 3291)
12844: (6939, 3357)
12845: (6939, 4137)
12846: (6941, 4190)
12847: (6943, 3522)
12848: (6945, 4563)
12849: (6946, 3408)
12850: (6946, 4716)
12851: (6946, 4803)
12852: (6948, 4400)
12853: (6948, 5298)
12854: (6949, 4946)
12855: (6953, 3258)
12856: (6954, 3239)
12857: (6954, 3579)
12858: (6954, 4678)
12859: (6954, 5728)
12860: (6955, 5352)
12861: (6956, 2928)
12862: (6957, 3384)
12863: (6957, 5768)
12864: (6959, 5524)
12865: (6960, 3701)
12866: (6962, 3362)
12867: (6962, 3369)
12868: (6962, 3769)
12869: (6962, 5138)
12870: (6963, 3884)
12871: (6965, 3408)
12872: (6966, 3914)
12873: (6967, 3361)
12874: (6967, 5874)
12875: (6968, 3469)
12876: (6968, 4264)
12877: (6969, 5197)
12878: (6970, 3335)
12879: (6970, 3383)
12880: (6970, 4111)
12881: (6972, 3544)
12882: (6972, 5220)
12883: (6975, 2933)
12884: (6975, 4091)
12885: (6975, 4143)
12886: (6977, 3298)
12887: (6977, 4041)
12888: (6977, 5571)
12889: (6977, 5835)
12890: (6980, 2978)
12891: (6980, 4296)
12892: (6981, 3162)
12893: (6981, 3265)
12894: (6981, 3316)
12895: (6982, 4483)
12896: (6984, 3505)
12897: (6985, 3443)
12898: (6986, 3301)
12899: (6987, 3341)
12900: (6989, 3343)
12901: (6990, 4174)
12902: (6991, 3291)
12903: (6991, 4435)
12904: (6992, 5631)
12905: (6993, 5272)
12906: (6993, 5410)
12907: (6993, 5743)
12908: (6994, 3547)
12909: (6995, 3964)
12910: (6995, 5203)
12911: (6996, 3349)
12912: (6997, 5686)
12913: (6998, 4857)
12914: (6999, 3091)
12915: (6999, 4254)
12916: (7000, 3271)
12917: (7000, 3311)
12918: (7000, 3347)
12919: (7000, 4698)
12920: (7000, 4796)
12921: (7001, 3705)
12922: (7001, 3897)
12923: (7001, 4752)
12924: (7002, 3200)
12925: (7002, 3727)
12926: (7002, 5332)
12927: (7003, 2941)
12928: (7004, 5477)
12929: (7006, 4540)
12930: (7007, 4943)
12931: (7009, 4391)
12932: (7009, 4479)
12933: (7011, 2964)
12934: (7014, 3247)
12935: (7014, 4125)
12936: (7016, 3175)
12937: (7016, 5568)
12938: (7019, 3059)
12939: (7021, 3384)
12940: (7022, 3214)
12941: (7023, 3280)
12942: (7026, 3815)
12943: (7027, 4901)
12944: (7027, 4988)
12945: (7028, 3841)
12946: (7028, 5720)
12947: (7028, 5789)
12948: (7029, 3317)
12949: (7030, 4095)
12950: (7030, 5182)
12951: (7032, 4835)
12952: (7032, 5600)
12953: (7033, 3359)
12954: (7033, 3562)
12955: (7033, 4365)
12956: (7034, 3641)
12957: (7034, 4148)
12958: (7035, 3219)
12959: (7035, 4635)
12960: (7035, 5627)
12961: (7037, 3007)
12962: (7038, 3759)
12963: (7038, 5146)
12964: (7040, 5227)
12965: (7041, 2879)
12966: (7041, 3697)
12967: (7041, 3851)
12968: (7041, 4113)
12969: (7043, 5853)
12970: (7044, 3283)
12971: (7044, 4234)
12972: (7044, 5424)
12973: (7048, 3392)
12974: (7048, 5393)
12975: (7048, 5657)
12976: (7049, 4416)
